Amplitude,Wave_Velocity,Travel_Time,Reflection_Strength,Fault_Presence,Layer_Thickness,Hydrocarbons_Present
0.786118078,2.435207287,1.529933619,0.391738963,1,29.24819903,0
1.456390108,3.768315359,3.849046401,0.551708362,1,473.6408835,0
4.860510185,3.951967587,3.843661866,0.66151633,1,50.53969108,1
1.723600335,2.775782356,1.532982759,0.308960695,1,302.8649162,0
2.462001185,5.7679132,0.498812552,0.746825848,1,440.0572038,0
1.060878792,5.291088481,0.156020116,0.592400188,0,49.0872009,0
3.092822348,4.750680784,2.194507613,0.502103047,0,281.4077603,0
1.475347756,1.850972399,2.110654212,0.828805624,1,413.902039,0
1.114263634,1.977585087,4.943110405,0.319145733,0,493.2991072,0
2.631205879,3.717516056,2.402030171,0.894858374,0,364.9204264,0
0.126978416,2.223210071,1.356450011,0.604943862,0,146.383844,0
0.13755376,5.902194586,4.467024261,0.648257391,0,352.7894616,0
1.173437165,2.213341053,2.506232953,0.887553068,1,355.825717,0
0.279934676,3.69360526,3.035960613,0.835824419,1,352.9833459,0
0.629326195,3.138544756,0.568776681,0.641405862,0,428.5876142,0
1.760417182,4.377238897,1.976290396,0.777868933,1,52.81623063,0
4.03266983,2.08066384,4.726696005,0.489987541,0,63.12572425,0
2.903038353,3.436423926,2.988576382,0.592639978,1,323.9023909,1
2.612071857,2.736172648,1.78805909,0.155863123,0,477.4017371,0
1.538095234,5.494881861,3.165769185,0.180872126,1,238.2609331,0
4.665593225,1.682635705,4.561014339,0.846482864,0,480.6757238,0
2.045373702,5.611773723,1.442553942,0.15370449,0,469.6617772,0
0.526754557,5.248473623,2.575071921,0.252459213,1,452.4257717,0
3.123625929,2.839068224,4.797584204,0.816249393,0,455.8269777,0
0.657808128,5.051807946,0.944741102,0.101031356,1,450.1762087,0
1.7915934,1.640461022,3.626353235,0.354163896,0,411.7457979,0
2.5863185,5.850894976,3.11095694,0.625634792,0,350.5396897,0
4.383690371,3.869677242,3.430408143,0.635904938,0,21.96000751,0
2.518378244,2.864764617,1.82097619,0.799437617,0,74.80426016,0
3.541067954,3.131624457,1.63800893,0.555333629,0,75.77370672,0
4.964802511,1.798824091,3.452627386,0.558461683,1,21.5347393,1
0.744296688,5.952072813,1.156162097,0.752779518,0,67.18386653,0
1.446184475,1.676813753,2.15630825,0.548762017,1,460.6757524,0
2.03342277,4.447082054,1.022055766,0.647641978,0,335.2641006,0
2.166958075,3.492311675,0.140693722,0.907996661,0,162.915779,0
2.114003269,5.770122982,4.853281064,0.461305907,0,398.746406,0
4.547293913,2.606998831,2.215344595,0.446612564,0,249.3010486,0
3.598759958,3.894390708,4.849813111,0.103194093,1,79.64224809,1
3.078735549,3.670602939,0.787585247,0.652083635,0,443.4060198,0
1.615926318,4.662898998,2.978097219,0.126794717,0,175.9443537,0
4.136572883,1.806046044,1.084772761,0.553733641,0,352.441023,0
4.779796506,2.372051085,3.971363222,0.82381041,0,152.3911386,0
4.123871584,2.46554169,3.940144645,0.594928963,0,255.0349128,0
0.107669015,4.821678397,0.65177503,0.342672549,0,409.9638286,0
3.218366714,2.351124133,4.569115819,0.807551579,0,86.82089975,0
0.350563369,4.080712938,1.053685271,0.342745304,1,488.8531837,0
1.36227538,2.468597192,3.103588974,0.759728603,1,44.4058022,0
0.391671032,5.377312275,4.929604738,0.64923261,0,271.6643658,0
3.058597719,5.739834545,4.42374302,0.252996667,0,458.8525045,0
3.464290576,3.833218387,4.78716325,0.914620487,1,473.3900036,1
0.660989427,3.085389979,1.778733979,0.280579315,1,123.7333918,0
1.980810527,2.553259988,0.617320647,0.990628367,1,80.5526408,0
2.335558894,1.724014507,1.022899679,0.10657944,1,364.9574702,0
1.908359807,2.708250343,2.552424986,0.337135039,0,30.56704846,0
0.693022502,4.44406101,3.986825424,0.279874268,1,247.7670948,0
2.152844172,3.901276191,0.835752857,0.112594069,1,400.2140611,0
3.780772434,5.748185752,3.332684508,0.75913111,0,284.524815,0
0.447937556,3.283247681,1.68553026,0.724083222,0,102.1265002,0
0.492882069,4.62238504,1.771890155,0.813115868,0,248.6517067,0
1.83837933,3.701952364,3.343396878,0.331028692,0,461.4246111,0
4.714455987,3.806592972,2.388297156,0.49990165,0,312.4343592,0
3.376005969,2.704984416,4.078963136,0.693202169,0,363.5304075,0
3.425482788,3.547278496,0.864000697,0.495791653,0,174.769301,0
1.873407955,3.618532487,3.970746522,0.727593193,0,102.3570498,0
3.008937877,4.679891348,0.414752715,0.670576068,0,135.2646927,0
0.149642802,5.732879996,1.050864013,0.203183023,1,271.2570209,0
3.216870627,2.981945749,3.315133601,0.802938809,0,147.3078753,0
4.575106043,1.689902109,4.289135717,0.748608723,1,275.5627458,1
3.101609995,3.733328065,1.338130176,0.690250949,1,356.8180444,1
4.381123108,3.950075995,1.703238869,0.239584246,1,369.8539793,1
3.647467972,2.25798248,2.731891667,0.341196804,1,90.69562043,1
0.69073624,4.922090728,1.136706752,0.453859328,0,377.7111159,0
4.522021206,5.932180988,4.074665682,0.351936659,0,339.6171884,0
0.425574837,5.755986227,3.890819561,0.305029262,0,15.88251535,0
2.716440615,2.386977175,0.811929389,0.824821903,1,38.84736579,1
0.796471907,5.43913458,2.372765686,0.674409022,0,326.6622559,0
0.157362393,4.670221364,3.896656057,0.608924918,0,198.0149108,0
2.167967875,3.542309537,1.752914702,0.30335744,1,81.59095979,0
1.545699468,3.932749474,3.202223431,0.926268906,1,31.75431399,0
2.48140242,5.323200787,0.346044295,0.272064735,1,88.10518693,0
2.928279445,3.660607228,3.082574927,0.81545584,0,479.1818425,0
0.314321454,3.179433161,0.847999602,0.9700054,0,366.5071644,0
0.702716146,3.719613719,4.169858293,0.754383456,0,268.5756563,0
2.837347743,4.106084118,1.841702372,0.993572898,0,471.354845,0
1.781520031,2.350849442,1.479613927,0.685946005,1,313.3641145,0
3.672950089,5.554084786,4.220355986,0.295714309,0,365.5661423,0
3.296229078,4.53384127,0.345705713,0.283437544,0,148.4993911,0
4.243461379,4.349710128,2.043383117,0.392107856,1,298.6011034,0
3.493214851,1.947733018,1.913017349,0.106417018,0,80.30384971,0
2.206662279,4.218782722,1.495521834,0.713528623,1,208.1967411,0
3.39753645,2.04432298,4.567596227,0.341801006,1,26.28775924,1
1.449367754,1.854139538,3.779549128,0.833664909,1,116.1477629,0
1.600936144,3.87289903,0.413223505,0.423255386,0,46.68562842,0
3.966027284,3.312534903,3.601968502,0.531960844,0,200.0116216,0
2.28745563,4.149646216,2.683765752,0.969120025,1,423.0872307,0
4.012063669,1.901499756,4.514252683,0.317954911,1,195.1877121,1
4.129869631,3.439423783,1.633433525,0.749128688,0,417.5034167,0
4.302055455,2.286540218,2.913393798,0.77960601,0,331.6841732,0
4.591512656,5.941950387,2.553700846,0.298898342,0,259.6694288,0
2.211827581,4.025175956,2.498848441,0.550897153,1,126.0769297,0
1.66244741,4.593465874,2.334916458,0.415181733,0,461.8564855,0
2.952773858,2.964382263,1.10758443,0.794715619,0,36.55839633,0
1.918744875,1.926325117,3.80297862,0.660234987,0,347.5673787,0
3.045263417,5.891418883,2.31154656,0.528384749,0,314.4075475,0
3.557370727,2.788165659,4.796729748,0.801426939,1,226.1103459,1
3.473184591,3.407136833,1.377961293,0.311640013,0,127.7572681,0
1.935309146,4.424387648,3.445444814,0.778259693,0,221.0410091,0
0.917614988,1.61113784,4.70951369,0.878836881,0,437.6586355,0
2.209593758,5.146166087,3.350945783,0.890759437,0,420.015394,0
0.798711306,3.914601855,4.369237247,0.805306234,0,471.2768125,0
4.461475472,2.751977342,4.154656703,0.46721275,0,160.8186712,0
1.794799558,1.777235934,1.864576806,0.98362722,0,199.6810376,0
0.856852761,2.23124287,3.040607306,0.441634279,1,19.1758148,0
0.224694024,5.527652365,0.865680565,0.674762859,0,472.0454974,0
3.264529693,4.587109008,2.724076825,0.24496676,1,171.401145,0
3.220821356,2.624557747,1.229067662,0.982404009,0,208.0402726,0
1.768960416,1.795203442,3.744310393,0.73358733,0,454.8242596,0
0.451388255,4.607768906,2.687486267,0.778039791,0,268.0332308,0
2.107181585,4.075834767,2.115014077,0.159199033,0,287.4255255,0
1.624965726,3.32033786,1.417105771,0.787076033,0,96.35409069,0
3.417891135,3.136251521,4.993622561,0.797251086,0,254.3434102,0
3.068318322,2.475664242,0.451381552,0.704595454,0,459.9222144,0
1.886509268,4.513250654,0.313447335,0.362718652,0,283.7718632,0
1.167673516,5.868006125,1.164561262,0.540721038,0,135.0070187,0
4.941376234,2.290718606,4.858255047,0.199390934,0,25.27862343,0
2.324607944,4.18702479,4.898267025,0.52442836,0,174.787869,0
3.472543755,3.408832751,3.3091459,0.319441467,1,290.5695479,1
0.788709541,3.510099248,4.412522669,0.414187288,0,30.8805113,0
2.479389528,2.643662761,1.148412481,0.246340368,1,308.7983629,0
0.234929927,5.21310694,4.863006261,0.307048931,0,266.4727753,0
2.576730078,3.683650219,0.799645766,0.168911778,1,393.8833799,1
4.823685295,3.945326335,0.595513422,0.92791123,0,24.15520441,0
1.982612894,2.871424108,0.649836542,0.577369619,1,392.615199,0
0.291080462,2.318138096,2.908326824,0.457067774,0,265.2297524,0
0.251683376,1.886596747,3.926774564,0.581526291,0,191.5593731,0
2.001135124,4.713536134,1.896669172,0.665463906,0,483.0376584,0
0.884122189,2.383054268,4.89169034,0.929690914,0,88.45857815,0
0.214425272,4.605339094,2.228658677,0.260823657,1,275.2493084,0
3.805446708,3.256694007,0.837197899,0.365997249,0,167.2809221,0
2.346762744,3.370986604,2.383237066,0.978210403,0,268.4683256,0
1.517299383,3.611298732,3.427282111,0.434073688,0,280.6149718,0
4.510407597,3.154688287,4.177906324,0.120305486,0,53.82964173,0
0.669080905,1.952789898,2.347964621,0.232879143,0,333.956222,0
4.784002262,2.893343145,3.008673448,0.123704832,0,320.895933,0
1.638436915,4.486804623,1.40998909,0.990930828,0,387.0389646,0
4.453177994,4.496029807,3.264990979,0.350983764,0,54.42266189,0
3.054420095,2.788009383,4.931262525,0.931188481,0,155.656688,0
4.150866063,3.57046182,0.340362506,0.996297648,0,328.5541939,0
4.9216645,2.370512526,4.444000286,0.639857099,0,76.9981047,0
1.513186645,2.446674367,2.855184264,0.129876684,0,342.0231233,0
4.809563878,1.603711898,1.335283432,0.173432467,0,38.9230883,0
2.008461285,5.535359475,4.778959579,0.53343015,1,174.116461,0
1.989008333,2.448179993,2.468436085,0.465554812,1,424.8884499,0
1.767896811,2.523902446,1.725282233,0.645559575,1,389.4027323,0
2.752897276,2.758206447,0.989338379,0.494963029,0,325.9327505,0
0.855310712,2.073336323,1.29781583,0.940669164,1,436.5246241,0
2.813186278,4.376682974,4.180960304,0.581265744,0,357.5420766,0
2.754353581,1.838143289,3.110609046,0.724353455,0,264.4938016,0
3.833318882,2.103910918,4.574903535,0.906836745,0,490.0615752,0
4.184884813,4.40140527,1.236645416,0.232184688,1,350.4794791,0
2.258162617,3.028472792,0.693579012,0.306761189,1,304.6699166,0
1.581432922,4.68576522,0.129828902,0.196586794,0,210.3465749,0
1.370740997,4.008411351,2.588523984,0.225674559,0,452.1821243,0
1.0536568,2.652095279,4.991703959,0.56132557,0,154.8974568,0
0.382473153,4.428725777,3.505329817,0.389061333,1,14.51760116,0
1.777995096,2.023231561,1.611133501,0.480855556,1,106.402856,0
1.424213691,3.913846724,4.396607057,0.984240849,0,63.66357105,0
4.835445191,3.467166473,3.930439103,0.241033913,0,166.3069493,0
2.832773249,2.705431123,0.175534314,0.586730864,0,414.680552,0
1.801657491,4.21802249,4.102616355,0.18898404,1,329.2495458,0
2.944291245,5.421001166,1.57258111,0.386646682,1,92.80048872,0
0.782063837,5.995071149,0.833399976,0.574773331,0,396.5226433,0
2.275814371,4.234932459,1.209021115,0.951968571,0,257.0677344,0
3.168548175,3.321176434,2.396041041,0.452105399,1,261.2301658,1
2.495599376,2.513431951,2.181852843,0.158416027,0,187.4349687,0
2.068716123,2.656932402,1.515547767,0.449345303,1,433.6620188,0
4.969857106,3.657547402,0.943869779,0.231167058,0,165.9803789,0
4.413542335,3.152749656,3.834930869,0.306990652,1,56.12848273,1
3.154689195,5.612165352,4.95153794,0.656281561,1,158.337207,0
2.88994907,3.157329604,3.911178744,0.16068148,0,360.5232377,0
3.141236351,3.18050066,1.550091142,0.518251381,1,332.2151245,1
1.086429328,3.225905306,1.299563911,0.648515427,0,102.1284052,0
2.036174942,5.264790947,1.166562793,0.479672553,1,64.77430656,0
0.293351711,4.428547444,0.769805865,0.117213716,1,333.8242216,0
2.430175584,4.263759826,2.801519693,0.986967421,0,341.4246495,0
2.760820461,3.003643601,3.066461823,0.430404191,0,189.4133222,0
1.215973707,5.180568796,3.556963037,0.800719468,0,422.9726779,0
4.823741351,1.672637376,3.433045518,0.393081843,1,489.3205499,1
4.556327594,5.418587276,1.532433225,0.527515081,1,110.7661595,0
3.638501854,3.807374549,1.718523926,0.449617278,0,292.7636707,0
2.713594481,3.292126057,3.439421224,0.408285307,1,12.61970121,1
4.362848882,3.737252763,1.81229344,0.119666239,0,359.3966541,0
0.740196485,4.503369887,1.141853629,0.424018844,0,212.9982356,0
3.973497992,1.557444419,1.934247153,0.900540991,0,104.7019212,0
0.711621988,5.421983354,1.433212372,0.721354005,0,378.5887417,0
3.991632246,3.510327864,0.532732334,0.230880573,0,407.2179108,0
1.451261084,3.043349339,4.167680621,0.632039504,0,64.47158558,0
4.397743847,2.122105045,4.280245807,0.903007774,0,30.0879233,0
4.72580626,3.477594185,1.176776471,0.730030637,1,173.6984364,1
0.82910025,3.733452471,0.417383778,0.233815953,0,316.7353282,0
2.367110465,3.316410125,3.720254443,0.881049247,0,398.7755683,0
4.906838153,4.553970422,1.136490267,0.371389612,0,277.5706233,0
2.468696436,3.394034379,2.027833898,0.50866853,1,294.5669004,0
4.33138286,5.8263791,0.414262736,0.573528484,1,401.9305287,0
2.984784458,4.19674883,1.208720965,0.865455944,1,269.1332534,0
1.939116549,5.13365071,3.985221164,0.938446746,1,309.4657002,0
1.500339422,1.992101564,4.04154259,0.93668759,0,262.9464966,0
1.095793146,3.287810818,1.114715642,0.107158763,0,441.4245344,0
3.832811138,3.015814657,1.745977841,0.929699637,1,125.4031431,1
1.994048483,4.062670747,0.757768254,0.148948269,1,139.3568564,0
2.605249765,5.37501084,0.463445888,0.339196291,0,72.70111618,0
2.512394852,1.85252198,4.961641401,0.563489069,1,411.5387082,1
2.928667243,1.826586591,3.312410361,0.53193312,1,211.7708724,1
4.341328014,5.326429687,2.756272895,0.644238814,1,180.468031,0
4.905622784,2.457825387,3.850942652,0.531501606,1,490.8608714,1
2.097162622,4.509389645,4.216378082,0.940938112,0,464.1336496,0
4.154842718,3.942951596,4.052902363,0.316493963,0,486.2739642,0
3.846186194,5.248021177,0.181043302,0.346622225,0,79.72650841,0
2.910291862,2.062900094,1.015358701,0.928664142,0,446.7133884,0
4.784631004,2.084023346,3.30903598,0.169065562,1,171.0677037,1
1.082325126,4.005682621,1.941220804,0.64860474,0,16.2018174,0
0.635394631,5.75870394,4.91416499,0.713562357,0,201.7361846,0
4.284413638,3.367489913,3.360483484,0.554987551,0,259.506213,0
2.251834102,2.971239451,4.787089653,0.724808691,1,63.02800755,0
4.250147386,4.230101954,1.08708776,0.255479181,0,273.4620323,0
4.476142005,5.687018702,4.333389438,0.867369009,0,411.5371562,0
0.406042209,5.266175248,1.674626298,0.226023121,0,195.0489659,0
4.428977339,5.979676248,4.94886756,0.4607312,0,182.7959552,0
2.296763371,1.601558624,0.872674493,0.167731841,1,176.0171059,0
2.601119196,2.007861651,2.630065112,0.590689971,1,462.3162785,1
3.170303304,4.242604935,3.984938216,0.702771227,0,33.89146841,0
4.639274773,5.192593977,2.219948155,0.947099472,1,228.0873096,0
0.193668863,2.78359954,2.393611895,0.765402576,0,139.6537325,0
2.436532995,2.576449896,4.933143398,0.586992625,1,447.9654424,0
3.469838008,5.041391097,2.184009936,0.939355315,0,57.06560916,0
3.641264093,1.753718342,3.059953293,0.530593154,1,211.6069557,1
3.493408915,3.162221914,0.367244337,0.605085088,0,209.3399145,0
0.758732134,3.776141502,4.226829393,0.636488675,0,445.3132646,0
1.567038383,4.021569035,3.27602344,0.468981753,0,115.5917881,0
1.857706075,4.778768206,2.079698504,0.854634422,0,325.998751,0
4.041742318,3.096805755,0.179230746,0.266658345,1,75.85900218,1
1.465923375,4.257079551,2.999177221,0.599357971,0,477.4480999,0
1.132454323,4.134189403,0.16202336,0.750009931,0,300.57733,0
4.791495293,3.964272453,0.105897708,0.913578555,1,316.8657979,1
0.143430097,4.382174819,3.118882955,0.895526557,0,222.5489668,0
4.989322193,2.66752127,1.02618363,0.55786626,1,177.7185292,1
3.416424364,1.880919391,1.040248994,0.678845306,0,114.2114505,0
4.159499567,2.036722524,3.301030673,0.454813963,0,305.9539994,0
1.543635042,2.510620722,0.363116221,0.521359987,1,477.7352552,0
0.170144861,3.75089071,1.635687251,0.915639213,0,186.2975675,0
3.715560641,5.281992377,0.83221632,0.937633594,0,442.7468754,0
4.187308525,4.655820039,2.942864212,0.905872652,1,82.9003933,0
3.728333047,5.050682719,3.342649258,0.224533776,0,468.7017502,0
0.799966408,3.079390308,3.633565683,0.865075619,1,181.7382791,0
3.791796819,3.320941837,1.350632963,0.953527358,1,196.0663337,1
3.867721632,3.271568487,0.537323783,0.425124725,0,236.7927059,0
3.326848527,2.36342933,0.485549919,0.56678166,1,361.9396923,1
3.853968071,1.775474962,2.188142587,0.80118573,0,362.6301825,0
4.245015054,4.159122418,4.734637604,0.605870324,0,244.9984065,0
3.10666016,5.951475075,1.166872268,0.99413517,1,266.3449207,0
0.534163098,2.250733672,1.358033847,0.510142029,1,24.70513901,0
2.489376267,1.71008169,0.59435513,0.74254844,1,159.1053838,0
0.48048174,5.007892568,3.067294342,0.813332026,1,179.5483664,0
2.096960852,2.63663703,3.431377082,0.544690374,0,283.7763617,0
2.094821797,5.233397124,3.25036292,0.871285425,0,283.566886,0
0.423448236,4.667715002,4.319538191,0.591539132,0,357.8509009,0
1.809220616,5.755530917,2.483486592,0.470485717,0,361.3433751,0
0.643890684,3.340172561,0.7588395,0.197041306,0,125.2532549,0
4.060352529,4.478864278,1.51808514,0.454072219,1,387.391704,0
4.743671327,3.591846514,3.34590687,0.760542809,0,19.60574834,0
0.454350729,4.337649138,3.104297671,0.929157771,1,360.9193235,0
4.780064516,3.523195077,2.701915336,0.326511463,1,60.00994072,1
2.660625337,2.348845109,3.446525652,0.419711966,0,367.5276221,0
1.567871822,3.785538372,3.223215167,0.238564895,0,268.2878644,0
0.476624169,3.878628906,4.418491958,0.721650605,0,224.2547053,0
2.553058914,5.147717317,2.97148025,0.964169587,0,348.426531,0
3.993126168,4.809843176,3.915146658,0.676856998,1,27.82170854,0
3.564723739,4.487062308,1.318665064,0.655368877,0,119.5004596,0
0.346107456,2.01024193,3.423094664,0.598140937,1,312.0556698,0
0.457218993,4.742773308,4.52075118,0.179610167,1,425.1355492,0
2.074079085,3.751373204,1.990088407,0.756553444,0,196.7427421,0
1.546923421,5.523447912,3.917610518,0.641844589,1,136.7931216,0
1.238683183,5.639419204,3.651467576,0.695329092,0,264.1808535,0
1.476922045,1.748204658,0.391678365,0.908929984,0,314.9344737,0
4.037065442,5.192887022,2.949390717,0.805564708,0,215.8504854,0
4.653217463,1.669638257,0.737927811,0.802823727,0,439.5882345,0
2.085003203,3.152263316,4.839863944,0.934465392,0,266.4849673,0
4.53994391,3.94034989,4.075896763,0.990941456,1,27.55355791,1
1.675328936,2.166453594,0.637646626,0.623154459,0,119.2964378,0
2.434541233,4.858412157,0.696584788,0.197993454,0,230.8170451,0
1.207542089,1.537596169,3.012921889,0.513216917,0,351.8855043,0
3.238332607,2.258695718,1.789956953,0.808841032,0,117.6785995,0
4.897007464,4.113585734,0.271038709,0.124952792,0,488.3661455,0
3.057116171,4.714744029,2.754043388,0.151198695,0,166.0935465,0
1.853289012,5.624893962,2.000440988,0.160442004,0,270.9153014,0
3.274305485,4.674734934,0.595274813,0.757932182,0,19.29352852,0
0.702311324,4.523006716,4.029409922,0.551049966,0,443.5964535,0
4.454429493,3.274535159,4.58387615,0.432008149,1,396.5289802,1
2.565111359,1.505779915,3.807310277,0.195055341,0,105.7744221,0
2.301813736,2.040716664,4.129869319,0.759016225,1,467.2859787,0
2.970737463,3.905495451,1.16080378,0.388917829,0,164.7614843,0
3.161440928,4.538084486,1.39150746,0.338791663,0,349.1712813,0
0.451701451,3.378517278,1.121784947,0.687087281,0,411.2983958,0
3.444824384,4.788055552,3.848810814,0.603109803,0,373.048086,0
1.285465234,3.848380329,4.744793687,0.426169578,0,459.6155642,0
3.598367899,1.83379288,3.612502313,0.677338724,1,433.4946326,1
4.130420492,2.364073129,4.419187148,0.344099368,0,497.3596419,0
4.039396687,5.279992005,3.229625565,0.815347235,1,99.47959216,0
2.80725474,4.76210736,1.999533513,0.306387055,0,159.3332826,0
2.648832472,5.526428942,2.186231913,0.242953926,0,321.750675,0
0.800092211,2.029007621,0.469075018,0.804195469,0,369.1931211,0
3.899196137,5.956001406,0.254140257,0.737102828,0,271.9564767,0
1.429905964,2.442330213,3.507830461,0.264375078,1,46.22489879,0
2.533807572,1.553009443,2.248301571,0.204621177,1,422.3816611,1
1.492943055,5.988403226,2.805853833,0.85455918,1,480.8284345,0
0.755758979,2.764832485,2.832540113,0.798938634,0,208.7032535,0
3.184832715,4.506087536,1.459141485,0.394531636,0,120.158116,0
0.366226971,2.295070414,2.431873303,0.692377667,1,19.46373993,0
3.768361647,4.111028395,2.406725086,0.211744168,0,126.2765277,0
1.656175297,5.568157439,2.003293384,0.556342893,1,352.9601997,0
0.100659996,2.940815253,4.121309379,0.116857263,0,456.6788,0
2.604532782,4.516142892,2.310703618,0.452441693,1,55.82140255,0
0.329574352,2.34556615,3.05785817,0.167358539,1,281.0970017,0
1.453230833,4.311579294,4.48804859,0.527632462,1,350.8103118,0
3.564184789,3.014026583,4.344544752,0.479513482,0,145.4266023,0
0.407179146,2.450437164,4.463068799,0.499946524,0,289.2495492,0
4.212758613,2.909319228,1.423024483,0.140798172,0,360.4717287,0
0.118717621,2.304784808,0.271414193,0.425454707,1,420.4824291,0
1.309436959,5.558622485,1.379227319,0.780835464,1,231.7249269,0
3.730429875,3.287340988,1.465665994,0.432022936,0,376.4500373,0
1.649723734,2.603756872,4.555865601,0.743654757,0,157.8736562,0
0.599272702,3.517835285,3.281289391,0.432530851,0,114.3929059,0
1.865146202,2.942412751,0.500349402,0.480915497,1,101.7837356,0
1.424927103,4.849886642,0.76335512,0.607502902,0,185.8476386,0
4.229288321,5.870489603,0.862813015,0.955613743,0,27.58104408,0
1.635404796,3.471151455,3.189066566,0.197974402,0,148.6660005,0
3.965769112,5.3746503,3.703528725,0.129622392,0,329.589184,0
4.47017351,4.046383831,4.312255162,0.647161465,1,327.4803331,0
2.225705356,2.207560493,4.709119099,0.95418738,0,46.04136518,0
4.558721405,4.607802339,1.088352331,0.990750819,0,150.8336524,0
1.948858464,3.810455237,1.617885175,0.535747823,0,289.0832557,0
4.823984241,4.427729355,1.277582116,0.521273459,0,166.0905474,0
0.53751867,5.503593357,1.857931681,0.680467394,0,214.8141319,0
3.466394406,3.481955568,4.581859026,0.600071281,0,359.277271,0
2.519688798,5.555299304,2.918051578,0.670679252,0,14.54074643,0
1.999479147,4.878010564,3.717140297,0.886599483,0,145.4328366,0
3.200288206,3.698722166,2.501584257,0.771675553,1,79.76239945,1
3.548899749,4.21449961,0.241403775,0.547189653,1,72.52849955,0
0.121380021,2.965115096,0.414557881,0.515678013,1,479.9297061,0
0.918070135,5.926187849,2.735822853,0.675641574,1,194.5145625,0
3.593925648,4.503080234,3.622066271,0.510135656,0,268.2734066,0
3.365288527,1.697310836,1.155119585,0.512001416,0,369.5727247,0
4.833632775,2.969798576,3.637356913,0.114675312,1,33.24926268,1
3.829085172,4.304914952,4.07226229,0.256657724,0,128.1010929,0
4.758786268,1.75349975,2.118297644,0.539662276,0,417.7524158,0
3.542448458,1.607478861,3.757454241,0.840388113,0,432.3754005,0
1.560455822,3.525109078,2.079746757,0.350854306,0,192.7459511,0
0.616288119,2.997105809,3.423918084,0.57037909,0,193.6821838,0
3.93093693,3.472343736,3.843585542,0.410465876,0,380.8794698,0
3.256331185,2.682119894,4.96044043,0.194323591,0,154.5844111,0
0.336111461,2.241229861,1.792443644,0.962468635,1,67.37609976,0
1.864247283,4.601145106,2.114099825,0.869206483,0,136.1923706,0
4.788319096,3.815570023,0.911538291,0.170643182,1,199.7989185,1
2.551965614,2.400693951,1.099957986,0.747808536,0,35.5803077,0
2.220372766,2.938152418,3.497635513,0.412821914,0,244.5533246,0
2.342728065,4.163135584,4.593523392,0.995364826,0,372.6036813,0
1.123525348,1.825032067,2.033564263,0.372158668,0,261.7351208,0
1.906665137,2.163538542,0.981237789,0.314864601,0,45.22871685,0
1.912084954,1.829605218,1.496987547,0.611101493,0,225.6733194,0
0.356539599,5.155427997,2.329753354,0.851613547,1,357.3632579,0
3.86108138,4.885841549,1.524186614,0.273266985,1,38.46736046,0
2.140871716,4.889908193,1.244537507,0.738462493,0,39.32512297,0
4.128681445,4.723464046,3.706323995,0.155265925,0,191.5946876,0
4.266705205,4.512234407,0.138440114,0.927041269,0,105.5323424,0
1.138770868,3.646463619,2.742229584,0.172967425,0,468.0425877,0
3.321032063,4.390251736,3.989457354,0.922808239,0,294.8583658,0
2.41418084,1.672626997,1.404518603,0.541726525,1,150.7894457,0
4.412768016,4.296589902,3.056128402,0.503282002,0,355.3405973,0
1.157129328,5.000449675,3.377610518,0.975976372,1,193.7152352,0
3.421284682,3.751612622,3.309621012,0.99134576,0,74.73666575,0
3.077985399,3.108809978,2.284663208,0.685160313,1,126.2437926,1
1.54697724,2.748420307,1.798232141,0.214407363,0,324.9461694,0
0.769344428,4.392609226,4.196027958,0.555553077,1,35.41929194,0
3.293034826,4.617605394,3.816385189,0.576246791,1,143.6176296,0
3.719127545,5.419354199,1.67415035,0.563001785,0,112.072624,0
1.646573984,3.040503371,0.604794053,0.612542655,0,108.5562042,0
3.25967976,4.963975383,0.451856973,0.116852242,1,344.5535819,0
2.036141447,4.026101209,0.561952292,0.740104553,1,414.6502892,0
3.594713728,5.472764208,2.95605987,0.741154872,0,360.774638,0
1.076154847,3.875154487,0.353144662,0.203922798,0,326.4066297,0
4.462053513,3.829334228,1.750941687,0.613215498,0,459.0613682,0
1.508307023,4.100446866,3.790678539,0.611525064,0,38.61226641,0
1.90215134,4.871919098,1.542306016,0.714205378,0,92.06671213,0
0.384650565,5.841107155,3.840209578,0.176857923,0,213.0593593,0
0.64640984,1.831035094,3.752788487,0.663852977,0,192.5013053,0
2.627723323,1.740455711,1.30455295,0.352676756,1,214.8452855,1
1.411204116,5.718976518,3.671228682,0.556302691,1,111.1629035,0
4.193853106,3.884440315,3.764105528,0.795991197,0,83.25662463,0
0.171997604,4.267063566,2.047524236,0.735081343,1,259.5046913,0
1.957560838,3.670906207,1.13106037,0.207012716,0,464.7457368,0
1.752993179,1.921458537,2.654226954,0.632066308,0,202.0650366,0
0.194705391,4.956402203,4.614848181,0.972204878,1,31.24307492,0
0.709405155,4.862510903,3.234121989,0.241092494,0,356.021998,0
2.126849107,2.902664947,0.947320238,0.867616379,0,152.6414037,0
2.515036464,2.878076604,3.445508931,0.732293272,0,130.0965536,0
2.081019762,5.270286214,2.193294834,0.796602982,0,168.8864203,0
2.701594624,1.82560766,2.998491107,0.353762494,1,364.6696067,1
3.016145207,5.464973168,3.696913772,0.359100036,1,411.2214996,0
0.148626724,2.654977605,2.623242022,0.91541751,1,298.147473,0
2.374066281,4.168431365,4.088521475,0.423848829,1,168.0145893,0
4.82114628,5.711973806,3.638562339,0.156713852,1,162.1343342,0
